id_igra,wmo,lat,lon,alt,state,name,start,end,total
USM00074614,74614,36.533,-115.667,952.0,NV,INDIAN SPRINGS GUNN,1977,1978,335
USM00074618,74618,35.267,-117.433,864.0,CA,CUDDLEBACK GUNNERY,1973,1982,2651
USM00074619,74619,35.333,-117.1,962.0,CA,SUPERIOR VALLEY GUN,1982,1992,4139
USM00074626,74626,33.45,-111.95,386.0,AZ,WFO PHOENIX,2000,2020,4763
USM00074630,74630,33.8,-106.6667,1506.0,NM,STALLION SITE,1956,1960,610
USM00074631,74631,33.167,-106.5,1235.0,NM,WHITE SANDS MISSILE,1956,1983,1539
USM00074638,74638,34.3,-103.8,1326.0,NM,MELROSE GUNNERY RAN,1973,1973,151
USM00074641,74641,36.2969,-99.775,669.0,OK,GAGE,1952,2002,586
USM00074646,74646,36.6,-97.5,306.0,OK,LAMONT,2000,2020,22656
USM00074671,74671,36.667,-87.5,174.0,KY,FORT CAMPBELL (AAF),1943,1995,2026
USM00074693,74693,35.133,-78.933,74.0,NC,FORT BRAGG/SIMMONS,1984,1988,159
USM00074695,74695,35.667,-75.9,3.0,NC,DARE COUNTY GUNNERY,1973,1991,5845
USM00074724,74724,32.933,-112.7,269.0,AZ,GILA BEND (AAF),1973,2002,19204
USM00074732,74732,32.9,-106.1,1258.0,NM,HOLLOMAN AFB,1949,1994,10948
USM00074754,74754,31.33,-92.55,27.0,LA,ALEXANDRIA,1943,1955,899
USM00074755,74755,31.183,-92.633,67.0,LA,CLAIBORNE RNG (AFS),1973,1990,3303
USM00074768,74768,30.3667,-89.5833,9.0,MS,NASA MISS. TEST,1969,1971,1068
USM00074777,74777,30.433,-86.683,12.0,FL,HURLBURT FIELD (AF),1987,1991,375
USM00074778,74778,30.567,-86.317,48.0,FL,EGLIN AFB RANGE NO.,1982,1984,402
USM00074780,74780,31.867,-81.633,27.0,GA,FORT STEWART RESERV,1978,1993,3618
USM00074790,74790,33.967,-80.483,73.0,SC,SHAW AFB/SUMTER,1942,1973,1963
USM00074792,74792,33.85,-80.483,68.0,SC,POINSETT RANGE,1976,1988,3637
USM00074794,74794,28.4667,-80.55,3.0,FL,CAPE KENNEDY,1950,2020,56208
USM00074796,74796,27.65,-81.333,20.0,FL,AVON PARK GUNNERY R,1973,1993,11151
USM00091162,91162,22.0333,-159.7833,4.9,HI,BARKING SANDS,1942,1975,5267
USM00091165,91165,21.9933,-159.3467,32.3,HI,LIHUE,1950,2020,64259
USM00091170,91170,21.483,-158.033,256.0,HI,WAHIAWA,1929,1989,4697
USM00091176,91176,21.433,-157.767,1.0,HI,KANEOHE BAY (MCAF),1974,2003,1432
USM00091182,91182,21.35,-157.933,5.0,HI,HONOLULU INTL,1941,1996,33372
USM00091190,91190,20.899,-156.43,16.0,HI,KAHULUI ARPT/MAUI,1973,1996,19540
USM00091285,91285,19.7183,-155.0583,11.0,HI,HILO HI,1943,2020,61470
USW00003123,03123,33.4,-117.5,68.9,CA,CAMP PENDLETON,1954,1954,207
USW00003134,03134,35.2667,-116.0833,281.0,CA,BAKER,1957,1957,592
USW00003138,03138,35.9667,-116.2667,481.9,CA,SHOSHONE,1957,1957,313
USW00003143,03143,36.8,-116.2667,1100.9,NV,JACKASS FLATS,1959,1967,537
USW00003835,03835,39.9,-84.2,305.1,OH,DAYTON MCCOOK FIELD,1921,1923,1122
USW00003955,03955,36.0833,-95.7833,235.0,OK,BROKEN ARROW,1918,1931,7832
USW00012802,12802,26.6333,-81.7,8.5,FL,FORT MYERS (BUCKINGHAM AAF),1943,1945,887
USW00012803,12803,26.3667,-80.1,4.9,FL,BOCA RATON (AAF),1943,1945,1394
USW00012805,12805,27.4667,-81.3667,20.4,FL,SEBRING HENDRICKS FIELD,1942,1945,1878
USW00012810,12810,27.85,-82.5,3.7,FL,TAMPA MACDILL FIELD,1941,1942,206
USW00012811,12811,26.5833,-81.8667,4.9,FL,FORT MYERS (PAIGE FIELD),1943,1944,399
USW00012814,12814,27.3833,-82.55,8.2,FL,SARASOTA AAF,1943,1945,1808
USW00012815,12815,28.45,-81.3,32.0,FL,ORLANDO (PINECASTLE AAF),1941,1945,651
USW00012819,12819,28.8,-81.8,85.0,FL,LEESBURG (AAF),1943,1944,133
USW00012824,12824,28.55,-81.3333,33.8,FL,ORLANDO (AAB),1941,1944,2456
USW00012825,12825,27.0833,-82.4333,6.4,FL,VENICE (AAF),1944,1945,496
USW00012863,12863,28.9833,-89.3667,2.7,LA,BURRWOOD,1942,1946,1458
USW00012880,12880,25.9,-81.7167,3.0,FL,DELTA SEVEN,1961,1962,436
USW00012881,12881,27.95,-80.5667,9.1,FL,VALKARIA,1962,1967,798
USW00012901,12901,29.2833,-94.85,4.0,TX,GALVESTON (FORT CROCKETT),1929,1935,597
USW00012902,12902,29.45,-98.4667,232.0,TX,SAN ANTONIO FORT SAM HOUSTON,1933,1935,412
USW00012904,12904,26.2333,-97.6667,10.7,TX,HARLINGEN AAF,1942,1945,2317
USW00012906,12906,29.6167,-95.1667,9.8,TX,HOUSTON ELLINGTON AFB,1918,1963,20720
USW00012908,12908,26.4,-98.35,61.6,TX,MISSION (MOORE FIELD),1942,1945,2133
USW00012909,12909,29.3833,-98.5833,207.9,TX,SAN ANTONIO (KELLY FIELD),1918,1944,4938
USW00012911,12911,29.5333,-98.2833,226.5,TX,SAN ANTONIO RANDOLPH AFB,1942,1945,861
USW00012914,12914,28.7667,-97.1167,34.1,TX,VICTORIA (ALOE AAF),1944,1945,198
USW00012915,12915,25.8833,-97.55,11.9,TX,BROWNSVILLE (FORT BROWN),1929,1929,161
USW00012920,12920,27.5333,-99.4833,156.1,TX,LAREDO,1943,1947,5690
USW00013702,13702,37.0833,-76.3667,4.0,VA,HAMPTON LANGLEY FIELD,1919,1945,8918
USW00013705,13705,38.8167,-76.85,83.5,MD,CAMP SPRINGS (ANDREWS AFB),1943,1945,737
USW00013707,13707,39.1333,-75.4667,11.6,DE,DOVER (AAF),1943,1945,888
USW00013708,13708,39.6833,-75.6,23.8,DE,WILMINGTON (NEW CASTLE AAB),1943,1945,1021
USW00013710,13710,38.8333,-77.0167,19.8,DC,WASHINGTON (BOLLING FIELD),1929,1941,2417
USW00013711,13711,34.8,-79.3667,69.2,NC,LAURINBURG (MAXTON AAB),1942,1951,2054
USW00013712,13712,34.2667,-77.9,7.9,NC,WILMINGTON (NEW HANOVER AP),1943,1945,1212
USW00013715,13715,39.8333,-79.75,363.0,PA,UNIONTOWN BURGESS FIELD,1929,1932,472
USW00013717,13717,33.6833,-78.9333,7.6,SC,MYRTLE BEACH AAF,1943,1947,2003
USW00013718,13718,37.1333,-76.6,11.0,VA,NEWPORT NEWS (FORT EUSTIS),1923,1930,471
USW00013719,13719,39.6667,-78.6667,184.1,MD,CUMBERLAND,1929,1931,197
USW00013729,13729,38.8833,-79.85,601.4,WV,ELKINS,1939,1947,10236
USW00013733,13733,37.3333,-79.2,291.1,VA,LYNCHBURG,1944,1947,4148
USW00013780,13780,37.5333,-77.4167,52.1,VA,RICHMOND CITY,1933,1946,13174
USW00013792,13792,33.8833,-78.0167,3.0,NC,OAK ISLAND,1944,1945,1470
USW00013801,13801,32.4,-86.25,67.4,AL,MONTGOMERY (GUNTER FIELD),1940,1942,1317
USW00013802,13802,38.55,-89.85,135.0,IL,BELLEVILLE SCOTT FIELD,1922,1945,9380
USW00013804,13804,38.9333,-85.9167,176.5,IN,SEYMOUR FREEMAN FIELD,1943,1944,1697
USW00013805,13805,39.75,-86.2333,217.9,IN,INDIANAPOLIS STOUT FIELD,1943,1944,891
USW00013809,13809,38.7667,-87.6167,132.0,IL,LAWRENCEVILLE GEORGE FIELD,1943,1944,1385
USW00013810,13810,38.2167,-85.6667,170.1,KY,LOUISVILLE (BOWMAN FIELD),1929,1944,3165
USW00013811,13811,38.8333,-85.4167,262.1,IN,MADISON JEFFERSON PRVGR,1942,1944,842
USW00013812,13812,39.8167,-82.9333,225.9,OH,COLUMBUS LOCKBOURNE AFB,1942,1944,1438
USW00013814,13814,35.967,-89.95,82.0,AR,BLYTHEVILLE AFB,1957,1964,1375
USW00013815,13815,31.6,-84.0833,68.0,GA,ALBANY TURNER FIELD,1941,1942,372
USW00013817,13817,32.35,-88.65,92.0,MS,MERIDIAN (KEY FIELD),1942,1945,2282
USW00013819,13819,30.9833,-84.6333,39.9,GA,BAINBRIDGE AAF,1942,1944,1172
USW00013820,13820,30.4,-88.9167,7.9,MS,BILOXI (KEESLER AFB),1942,1947,2014
USW00013821,13821,32.3833,-86.35,53.0,AL,MONTGOMERY (MAXWELL FIELD),1922,1948,4466
USW00013822,13822,34.7667,-82.3833,298.1,SC,GREENVILLE DONALDSON AFB,1943,1945,1649
USW00013824,13824,32.0167,-81.1333,18.3,GA,SAVANNAH HUNTER AFB,1941,1944,1973
USW00013825,13825,33.6333,-88.45,68.3,MS,COLUMBUS AAF,1944,1945,401
USW00013826,13826,34.6667,-87.3333,176.2,AL,COURTLAND (AAF),1943,1945,1491
USW00013827,13827,36.0,-86.5333,163.1,TN,SMYRNA SEWART AFB,1943,1945,1139
USW00013828,13828,35.9,-89.4,96.9,TN,DYERSBURG AAF,1943,1944,821
USW00013829,13829,32.35,-85.0,73.5,GA,FORT BENNING LAWSON AAF,1920,1945,4239
USW00013830,13830,33.95,-81.1167,67.7,SC,COLUMBIA AAB,1942,1945,2011
USW00013831,13831,35.2,-80.95,224.9,NC,CHARLOTTE MORRIS FIELD,1942,1943,602
USW00013833,13833,31.2667,-89.25,56.4,MS,HATTIESBURG,1943,1944,1210
USW00013835,13835,31.1333,-83.7,88.7,GA,MOULTRIE SPENCE FIELD,1942,1945,2269
USW00013836,13836,32.7,-83.65,109.7,GA,MACON COCHRAN FIELD,1942,1945,2383
USW00013837,13837,33.4667,-82.0333,134.1,GA,AUGUSTA DANIEL FIELD,1942,1944,2266
USW00013838,13838,30.6333,-88.0667,8.5,AL,MOBILE (BROOKLEY AFB),1943,1945,661
USW00013839,13839,31.3167,-85.45,117.0,AL,DOTHAN (NAPIER FIELD),1942,1945,1663
USW00013846,13846,30.0667,-85.5833,6.7,FL,PANAMA CITY (TYNDALL FIELD),1942,1945,1074
USW00013850,13850,32.35,-86.9833,63.1,AL,SELMA CRAIG AFB,1941,1945,1440
USW00013851,13851,30.8333,-85.2,33.2,FL,MARIANNA (AAF),1942,1945,1082
USW00013855,13855,35.3833,-86.2333,328.9,OK,TULLAHOMA WILLIAM NORTHERN AAF,1943,1945,537
USW00013856,13856,32.5,-85.7667,75.6,AL,TUSKEGEE (AAF),1942,1945,1157
USW00013857,13857,30.9667,-83.2,73.2,GA,VALDOSTA MOODY AFB,1942,1945,1437
USW00013859,13859,32.9167,-80.6333,29.0,SC,WALTERBORO AAF,1943,1945,499
USW00013860,13860,32.6333,-83.6,92.0,GA,WARNER ROBINS ROBINS AFB,1943,1954,980
USW00013874,13874,33.65,-84.4167,297.8,GA,ATLANTA,1926,1947,23845
USW00013882,13882,35.0333,-85.2,209.7,TN,CHATTANOOGA,1941,1947,8998
USW00013893,13893,35.05,-89.9833,86.0,TN,MEMPHIS,1923,1947,23896
USW00013894,13894,30.6833,-88.2333,66.1,AL,MOBILE,1939,1947,10952
USW00013903,13903,34.3,-97.0167,221.9,OK,ARDMORE AFB,1943,1961,1195
USW00013904,13904,30.2,-97.6667,154.5,TX,AUSTIN (BERGSTROM FIELD),1943,1945,1076
USW00013905,13905,30.6667,-96.55,83.8,TX,COLLEGE STATION (BRYAN AFB),1958,1958,108
USW00013907,13907,32.7333,-96.9667,149.0,TX,DALLAS HENSLEY FIELD,1931,1935,505
USW00013909,13909,36.333,-97.667,396.0,OK,ENID/VANCE AFB,1942,1951,1147
USW00013916,13916,35.75,-95.3667,188.1,OK,MUSKOGEE (HATBOX FIELD/AAF),1929,1942,3078
USW00013920,13920,38.95,-95.6667,324.3,KS,TOPEKA (FORBES AFB),1943,1945,1930
USW00013923,13923,33.7167,-96.6667,232.6,TX,SHERMAN PERRIN FIELD,1942,1945,1179
USW00013924,13924,31.5,-96.4667,141.1,TX,GROESBECK,1918,1931,7795
USW00013927,13927,32.3333,-90.2333,98.1,MS,JACKSON (AAB),1943,1944,400
USW00013928,13928,31.6333,-97.0667,144.8,TX,WACO (JAMES CONNALLY AFB),1942,1945,544
USW00013930,13930,38.7333,-93.5667,255.1,MO,KNOBNOSTER SEDALIA AFB,1943,1944,1436
USW00013933,13933,33.5,-90.0833,45.4,MS,GREENWOOD AAF,1943,1945,1164
USW00013935,13935,31.4,-92.3,29.3,LA,ALEXANDRIA (ESLER FIELD),1941,1944,1127
USW00013936,13936,30.5333,-91.15,20.4,LA,BATON ROUGE (HARDING FIELD),1942,1945,1485
USW00013937,13937,30.8333,-93.3667,61.0,LA,DE RIDDER (AFB),1942,1945,1154
USW00013942,13942,32.5167,-92.05,30.5,LA,MONROE (SELMAN FIELD),1942,1944,2178
USW00013943,13943,30.0333,-90.0333,2.7,LA,NEW ORLEANS (AAB),1942,1943,436
USW00013944,13944,32.5,-93.6667,51.2,LA,SHREVEPORT BARKSDALE AFB,1933,1945,8274
USW00013946,13946,38.9,-99.1167,599.8,KS,VICTORIA (WALKER AAF),1943,1945,1289
USW00013947,13947,39.05,-96.7667,324.3,KS,MARSHALL FIELD FORT RILEY,1923,1945,3619
USW00013960,13960,32.85,-96.85,159.1,TX,DALLAS,1918,1947,18395
USW00013977,13977,33.45,-94.0,112.2,AR,TEXARKANA,1942,1947,6925
USW00013988,13988,39.1167,-94.5833,228.6,MO,KANSAS CITY,1926,1947,26901
USW00014702,14702,42.4667,-71.2833,40.2,MA,BEDFORD HANSCOM AP,1943,1945,731
USW00014703,14703,42.2,-72.5333,75.3,MA,CHICOPEE FALLS (WESTOVER AFB),1941,1945,2791
USW00014704,14704,41.65,-70.5167,42.1,MA,FALMOUTH OTIS AFB,1964,1965,383
USW00014708,14708,40.7333,-73.6,32.9,NY,HEMPSTEAD MITCHELL AFB,1918,1945,6097
USW00014709,14709,40.85,-73.9167,64.0,NY,NEW YORK UNIVERSITY,1935,1944,1127
USW00014710,14710,42.9333,-71.4333,77.1,NH,MANCHESTER (GRENIER FIELD),1942,1944,1073
USW00014711,14711,40.2,-76.7667,93.3,PA,MIDDLETOWN OLMSTED AFB,1929,1944,3069
USW00014712,14712,40.3833,-75.9667,104.5,PA,READING AAF,1943,1945,1035
USW00014716,14716,42.3667,-71.1,25.0,MA,CAMBRIDGE MIT,1943,1944,199
USW00014719,14719,40.85,-72.6333,17.7,NY,WESTHAMPTON SUFFOLK COUNTY AAF,1943,1945,828
USW00014721,14721,41.9333,-72.6833,52.7,CT,WINDSOR LOCKS/BRADLEY FIELD,1942,1944,1786
USW00014722,14722,40.1833,-74.0667,25.9,NJ,SPRING LAKE BELMAR,1943,1944,295
USW00014723,14723,41.2667,-72.0167,14.6,NY,FISHERS ISLAND FORT H G WRIGHT,1944,1945,165
USW00014725,14725,40.3,-74.05,16.0,NJ,FT. MONMOUTH,1929,1948,1155
USW00014726,14726,40.5667,-74.1,3.0,NY,STATEN ISLAND MILLER FIELD,1929,1931,392
USW00014734,14734,40.7,-74.1667,9.1,NJ,NEWARK,1929,1938,10652
USW00014738,14738,42.0833,-76.1,253.6,NY,BINGHAMTON,1940,1947,9174
USW00014742,14742,44.4667,-73.15,106.4,VT,BURLINGTON,1919,1952,29631
USW00014748,14748,42.1667,-76.9,290.8,NY,ELMIRA,1939,1940,1639
USW00014751,14751,40.2167,-76.85,105.8,PA,HARRISBURG,1938,1947,11420
USW00014752,14752,41.7333,-72.65,6.4,CT,HARTFORD,1939,1947,10422
USW00014755,14755,44.2667,-71.3,1912.3,NH,MOUNT WASHINGTON,1943,1946,506
USW00014761,14761,40.8833,-78.0833,586.1,PA,PHILIPSBURG,1943,1947,5127
USW00014771,14771,43.0667,-76.2667,124.4,NY,SYRACUSE,1938,1947,12089
USW00014804,14804,42.6,-82.8167,184.7,MI,MOUNT CLEMENS SELFRIDGE AFB,1919,1944,2815
USW00014814,14814,45.0667,-83.4333,185.6,MI,ALPENA,1940,1947,9221
USW00014821,14821,40.0,-82.8833,253.3,OH,COLUMBUS,1931,1947,19477
USW00014822,14822,42.4,-83.0,189.0,MI,DETROIT,1926,1946,18264
USW00014834,14834,41.5,-88.1667,181.1,IL,JOLIET,1942,1947,7402
USW00014838,14838,46.5667,-87.4,219.2,MI,MARQUETTE,1940,1947,8748
USW00014839,14839,42.95,-87.9,211.2,WI,MILWAUKEE WI AIRPORT,1939,1947,11003
USW00014853,14853,42.2333,-83.5333,236.8,MI,YPSILANTI,1947,1947,1210
USW00014884,14884,42.7333,-84.4833,263.0,MI,EAST LANSING,1919,1926,2781
USW00014892,14892,41.8,-87.6,181.1,IL,CHICAGO UNIVERSITY,1926,1944,1211
USW00014896,14896,41.0333,-81.4833,321.3,OH,AKRON,1931,1948,11543
USW00014903,14903,41.3167,-95.95,345.9,NE,FORT OMAHA,1918,1921,1612
USW00014920,14920,43.9333,-91.2833,204.8,WI,LA CROSSE,1940,1947,9613
USW00014923,14923,41.45,-90.5167,181.1,IL,MOLINE,1926,1947,21497
USW00014924,14924,48.95,-97.25,241.1,ND,PEMBINA,1931,1934,2575
USW00014927,14927,44.9333,-93.0667,220.1,MN,ST PAUL,1926,1947,17907
USW00021502,21502,18.9167,-155.6833,11.9,HI,MORSE FIELD,1940,1941,492
USW00022002,22002,28.8667,-100.5167,269.4,TX,EAGLE PASS (AAF),1943,1944,311
USW00022003,22003,29.3,-100.4333,320.0,TX,BRACKETTVILLE (FORT CLARK),1929,1930,187
USW00022004,22004,29.3333,-100.8833,295.0,TX,DEL RIO TEXAS,1931,1947,18085
USW00022502,22502,21.15,-157.1,138.1,HI,MOLOKAI HOMESTEAD FIELD,1943,1945,1921
USW00022504,22504,21.3333,-157.95,8.5,HI,HONOLULU HICKAM FIELD,1931,1943,2423
USW00022505,22505,21.7,-157.9667,9.1,HI,KAHUKU AAB,1945,1945,373
USW00022514,22514,21.3167,-158.0667,15.2,HI,BARBERS POINT NAS,1957,1957,329
USW00023001,23001,31.4667,-109.6167,1254.3,AZ,DOUGLAS (AAF),1943,1945,1752
USW00023006,23006,32.35,-104.25,990.3,NM,CARLSBAD AAF,1943,1945,2356
USW00023008,23008,34.3833,-103.3167,1305.5,NM,CLOVIS AAF,1943,1945,2127
USW00023010,23010,36.0333,-102.5333,1216.8,TX,DALHART,1942,1945,2180
USW00023011,23011,32.25,-107.7167,1309.7,NM,DEMING AAF,1943,1944,518
USW00023012,23012,39.7167,-104.9,1644.7,CO,DENVER (LOWRY FIELD),1940,1948,878
USW00023019,23019,31.8333,-106.4,1207.3,TX,EL PASO (BIGGS AFB),1926,1928,941
USW00023021,23021,33.5833,-102.2333,1014.1,TX,REESE AFB,1942,1964,2957
USW00023027,23027,31.5167,-103.1333,796.1,TX,PYOTE (AFB),1943,1945,1395
USW00023030,23030,30.05,-102.2167,662.0,TX,DRYDEN AAF,1929,1935,854
USW00023031,23031,32.3333,-108.7,1300.0,NM,LORDSBURG AAF,1929,1935,1409
USW00023038,23038,31.7833,-106.4167,1183.5,TX,EL PASO (FORT BLISS),1924,1933,1836
USW00023041,23041,32.2333,-101.5,773.0,TX,BIG SPRING,1931,1947,13868
USW00023043,23043,33.4,-104.5333,996.4,NM,ROSWELL,1940,1947,10819
USW00023052,23052,36.75,-104.5,1943.4,NM,RATON,1943,1947,5905
USW00023068,23068,38.2333,-104.6333,1462.7,CO,PUEBLO,1939,1947,11332
USW00023102,23102,35.5,-119.1833,129.5,CA,BAKERSFIELD (MINTER FIELD),1942,1944,117
USW00023103,23103,33.6,-114.75,119.8,CA,BLYTHE,1942,1945,2084
USW00023104,23104,33.3,-111.6667,411.8,AZ,CHANDLER (WILLIAMS FIELD),1942,1945,1909
USW00023108,23108,35.2667,-113.95,1050.0,AZ,KINGMAN (AAF),1943,1957,1831
USW00023109,23109,32.1667,-110.8833,808.9,AZ,TUCSON (DAVIS-MONTHAN AFB),1956,1956,236
USW00023110,23110,36.25,-119.95,76.5,CA,LEMOORE,1942,1945,1341
USW00023111,23111,33.55,-112.3667,333.8,AZ,PHOENIX (LUKE FIELD),1941,1945,2442
USW00023117,23117,33.8333,-116.55,128.0,CA,PALM SPRINGS (AAF),1943,1945,1411
USW00023119,23119,33.8833,-117.25,461.5,CA,RIVERSIDE (MARCH AFB),1929,1946,6855
USW00023122,23122,34.1,-117.2333,339.2,CA,SAN BERNARDINO (NORTON AFB),1943,1944,855
USW00023126,23126,35.1167,-119.3,132.9,CA,TAFT (GARDNER FIELD),1942,1944,436
USW00023131,23131,34.5833,-117.3833,876.6,CA,VICTORVILLE (GEORGE AFB),1942,1945,3313
USW00023132,23132,33.6333,-116.1667,35.1,CA,THERMAL (AAF),1943,1944,348
USW00023136,23136,34.2,-119.0667,24.4,CA,OXNARD (FLIGHT STRIP),1944,1944,174
USW00023139,23139,33.8167,-118.3333,32.0,CA,LOMITA (AAF),1944,1944,146
USW00023140,23140,32.9333,-111.4333,481.3,AZ,COOLIDGE (AAF),1944,1945,100
USW00023151,23151,37.8,-122.4333,64.9,CA,SAN FRANCISCO CRISSY FIELD,1922,1923,306
USW00023152,23152,34.2,-118.3667,221.0,CA,BURBANK,1931,1947,18834
USW00023155,23155,35.4167,-119.05,151.5,CA,BAKERSFIELD,1940,1947,8864
USW00023177,23177,37.8,-113.9,1666.0,UT,MODENA,1927,1948,20748
USW00023178,23178,32.8667,-116.4167,1893.1,CA,MOUNT LAGUNA,1944,1945,605
USW00023183,23183,33.4333,-112.0167,338.9,AZ,PHOENIX,1930,1947,23170
USW00023188,23188,32.7333,-117.1667,11.3,CA,SAN DIEGO (LINDBERGH FIELD),1947,1947,248
USW00023206,23206,38.5667,-121.3,39.9,CA,SACRAMENTO (MATHER AFB),1942,1944,415
USW00023207,23207,36.6667,-121.6167,21.9,CA,SALINAS (AAB),1942,1945,782
USW00023211,23211,38.0667,-122.5167,0.6,CA,SAN RAFAEL (HAMILTON AFB),1936,1945,4890
USW00023213,23213,38.5167,-122.8,35.4,CA,SANTA ROSA (AAF),1943,1944,213
USW00023214,23214,37.9,-121.2333,7.9,CA,STOCKTON (FIELD),1943,1945,1204
USW00023234,23234,37.6167,-122.3833,4.9,CA,SAN FRANCISCO,1930,1934,1435
USW00024001,24001,42.5833,-100.0,787.9,NE,AINSWORTH AAF,1943,1945,1523
USW00024002,24002,42.1,-102.8333,1197.9,NE,ALLIANCE AAF,1944,1945,611
USW00024014,24014,48.15,-103.5833,572.4,ND,WILLISTON,1942,1947,6342
USW00024016,24016,42.9167,-106.3333,1612.4,WY,CASPER WYO,1940,1947,10206
USW00024027,24027,41.6,-109.0667,2055.9,WY,ROCK SPRINGS,1932,1947,20297
USW00024035,24035,48.5667,-109.6667,760.2,MT,HAVRE,1927,1947,20218
USW00024101,24101,41.1167,-111.9667,1459.1,UT,OGDEN (HILL AFB),1944,1944,362
USW00024110,24110,47.1833,-119.3167,361.8,WA,MOSES LAKE (LARSON AFB),1944,1944,344
USW00024134,24134,43.5833,-119.05,1262.2,OR,BURNS,1942,1947,7351
USW00024135,24135,45.9667,-112.5,1685.2,MT,BUTTE,1939,1947,12098
USW00024156,24156,42.9167,-112.5333,1361.2,ID,POCATELLO,1938,1947,11754
USW00024163,24163,46.2667,-119.1167,123.7,WA,PASCO,1930,1935,5233
USW00024203,24203,47.9,-122.2833,181.7,WA,EVERETT (PAINE FIELD),1944,1944,200
USW00024206,24206,40.5167,-122.3,150.9,CA,REDDING (AAF),1944,1944,109
USW00024207,24207,47.15,-122.4833,87.8,WA,TACOMA (MCCHORD AFB),1944,1944,538
USW00024220,24220,47.0333,-120.5167,527.0,WA,ELLENSBURG,1940,1947,10146
USW00024228,24228,48.1333,-123.4167,4.6,WA,PORT ANGELES,1944,1947,3357
USW00024234,24234,47.5333,-122.2333,9.1,WA,SEATTLE (BOEING FIELD),1926,1944,18226
USW00024264,24264,40.5667,-122.4167,219.2,CA,REDDING,1929,1944,18199
USW00025325,25325,55.35,-131.65,22.9,AK,KETCHIKAN,1940,1947,5932
USW00026401,26401,61.25,-149.8,53.6,AK,ANCHORAGE ELMENDORF FIELD,1943,1943,223
USW00026410,26410,60.4833,-145.5,14.6,AK,CORDOVA,1942,1947,2276
USW00026414,26414,63.3333,-149.15,734.0,AK,SUMMIT,1941,1947,2843
USW00026508,26508,69.3667,-152.1333,117.3,AK,UMIAT,1945,1947,611
USW00026509,26509,64.7167,-156.9,37.5,AK,GALENA,1942,1947,571
USW00026601,26601,68.35,-166.7833,5.8,AK,POINT HOPE,1943,1945,425
USW00026605,26605,60.2,-166.1,14.9,AK,NUNIVAK AAF,1945,1945,100
USW00026608,26608,63.9,-160.7833,6.7,AK,UNALAKLEET,1943,1945,1191
USW00026618,26618,65.6167,-168.05,4.9,AK,WALES,1943,1947,863
USW00026635,26635,62.1167,-163.75,145.1,AK,MOUNTAIN VILLAGE,1944,1945,147
USW00026636,26636,68.1,-165.7667,11.0,AK,CAPE THOMPSON,1962,1962,100
USW00045703,45703,51.9833,177.5667,22.0,AK,KISKA ISLAND,1944,1945,308
USW00073807,73807,31.7833,-84.2333,85.0,GA,LEESBURG,1918,1920,935
USW00073808,73808,35.9667,-83.9167,303.0,TN,KNOXVILLE (ISLAND AIRPORT),1934,1946,5122
USW00093062,93062,32.5,-106.4167,1270.1,NM,FRYE SITE,1960,1960,155
USW00093130,93130,34.1667,-118.3,152.1,CA,GLENDALE,1929,1931,1383
USW00093170,93170,34.8333,-118.8667,1090.0,CA,LEBEC,1929,1932,1997
USW00093204,93204,36.8333,-121.4,114.0,CA,HOLLISTER,1929,1930,437
USW00093701,93701,39.9333,-75.0833,4.9,NJ,CAMDEN,1939,1940,1339
USW00093756,93756,39.4167,-76.3,23.2,MD,EDGEWOOD,1921,1923,823
USW00093804,93804,34.9167,-81.95,248.1,SC,SPARTANBURG,1932,1947,17820
USW00093812,93812,39.1,-84.4167,153.0,OH,CINCINNATI (LUNKEN AIRPORT),1931,1947,17716
USW00093821,93821,38.1833,-85.7333,148.7,KY,LOUISVILLE,1939,1947,7439
USW00093822,93822,39.8333,-89.6667,183.5,IL,SPRINGFIELD,1938,1947,11873
USW00093871,93871,34.35,-82.3667,217.0,SC,DUE WEST,1920,1932,7331
USW00093877,93877,35.9167,-86.4667,182.9,TN,MURFREESBORO,1933,1937,5242
USW00093917,93917,32.35,-90.8833,89.9,MS,VICKSBURG,1935,1939,4567
USW00093963,93963,38.6333,-90.2,219.2,MO,ST LOUIS,1926,1929,1733
USW00094176,94176,47.6667,-117.3333,599.8,WA,SPOKANE (FELTS FIELD),1942,1947,7917
USW00094730,94730,42.0333,-70.0333,42.1,MA,NORTH TRURO,1944,1946,1581
USW00094750,94750,40.9,-77.7167,320.0,PA,BELLEFONTE,1930,1935,4730
USW00094761,94761,42.45,-76.4833,282.9,NY,ITHACA,1919,1929,3528
USW00094763,94763,41.0,-78.1667,516.0,PA,KYLERTOWN,1935,1942,8019
USW00094775,94775,41.3667,-71.4833,9.1,RI,POINT JUDITH,1944,1946,1724
USW00094881,94881,40.8833,-86.4833,224.0,IN,ROYAL CENTER,1918,1932,8793
USW00094922,94922,42.683,-92.483,306.0,IA,WAVERLY,1957,1964,806
USW00094925,94925,47.95,-97.4,277.0,ND,GRAND FORKS AFB,1960,1964,517
USW00094937,94937,45.9833,-98.5667,444.1,ND,ELLENDALE,1918,1932,8695
USW00094941,94941,41.3333,-96.2667,395.9,NE,DREXEL,1921,1926,2667
USXUA026520,26520,33.7,-117.833,18.0,CA,CA SANTA ANA/ORANGE COUNTY AAF,1944,1981,1551
USXUA724586,24586,38.8,-97.63,383.0,KS,SALINA,1953,1958,3551
